Mod:Item:MetaData, Localized Name
aeadditions:pattern.fluid:0, ME流体模板: 熔融青铜
aeadditions:pattern.fluid:0, ME流体模板: 熔融锌
aeadditions:pattern.fluid:0, ME流体模板: 熔融铅
aeadditions:pattern.fluid:0, ME流体模板: 熔融镍
aeadditions:pattern.fluid:0, ME流体模板: 熔融银
aeadditions:pattern.fluid:0, ME流体模板: 熔融琥珀金
aeadditions:pattern.fluid:0, ME流体模板: 熔融钢
aeadditions:pattern.fluid:0, ME流体模板: 熔融铝
aeadditions:pattern.fluid:0, ME流体模板: 液态氢
aeadditions:pattern.fluid:0, ME流体模板: 液态氧
aeadditions:pattern.fluid:0, ME流体模板: 液态氯
aeadditions:pattern.fluid:0, ME流体模板: 液态二氧化硫
aeadditions:pattern.fluid:0, ME流体模板: 液态三氧化硫
aeadditions:pattern.fluid:0, ME流体模板: 硫酸
aeadditions:pattern.fluid:0, ME流体模板: 液态氯化氢
aeadditions:pattern.fluid:0, ME流体模板: 液态乙烯
aeadditions:pattern.fluid:0, ME流体模板: 液态钠
aeadditions:pattern.fluid:0, ME流体模板: 盐水
aeadditions:pattern.fluid:0, ME流体模板: 液态氘
aeadditions:pattern.fluid:0, ME流体模板: 液态氚
aeadditions:pattern.fluid:0, ME流体模板: 液态氘氚燃料
aeadditions:pattern.fluid:0, ME流体模板: 液态锂
aeadditions:pattern.fluid:0, ME流体模板: 重水
aeadditions:pattern.fluid:0, ME流体模板: 蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 菜籽油
aeadditions:pattern.fluid:0, ME流体模板: 精制菜籽油
aeadditions:pattern.fluid:0, ME流体模板: 晶化油
aeadditions:pattern.fluid:0, ME流体模板: 充能油
aeadditions:pattern.fluid:0, ME流体模板: 熔融荧石
aeadditions:pattern.fluid:0, ME流体模板: 熔融红石
aeadditions:pattern.fluid:0, ME流体模板: 液态末影珍珠
aeadditions:pattern.fluid:0, ME流体模板: 熔融磁钢
aeadditions:pattern.fluid:0, ME流体模板: 熔融充能合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融脉冲合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融红石合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融导电铁
aeadditions:pattern.fluid:0, ME流体模板: 熔融脉冲铁
aeadditions:pattern.fluid:0, ME流体模板: 熔融玄钢
aeadditions:pattern.fluid:0, ME流体模板: 熔融魂金
aeadditions:pattern.fluid:0, ME流体模板: 熔融末影钢
aeadditions:pattern.fluid:0, ME流体模板: 熔融铁合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融粗钢
aeadditions:pattern.fluid:0, ME流体模板: 熔融晶化合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融旋律合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融恒星合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融晶化粉红粘液
aeadditions:pattern.fluid:0, ME流体模板: 熔融充能银
aeadditions:pattern.fluid:0, ME流体模板: 熔融生动合金
aeadditions:pattern.fluid:0, ME流体模板: 恶魔灌注铁
aeadditions:pattern.fluid:0, ME流体模板: 附魔金属
aeadditions:pattern.fluid:0, ME流体模板: 熔融恶魔金属
aeadditions:pattern.fluid:0, ME流体模板: 液态魔力
aeadditions:pattern.fluid:0, ME流体模板: 乙醇
aeadditions:pattern.fluid:0, ME流体模板: 生物质
aeadditions:pattern.fluid:0, ME流体模板: 玻璃
aeadditions:pattern.fluid:0, ME流体模板: 蜂蜜
aeadditions:pattern.fluid:0, ME流体模板: 碎冰
aeadditions:pattern.fluid:0, ME流体模板: 果汁
aeadditions:pattern.fluid:0, ME流体模板: 牛奶
aeadditions:pattern.fluid:0, ME流体模板: 种子油
aeadditions:pattern.fluid:0, ME流体模板: 蜂蜜酒
aeadditions:pattern.fluid:0, ME流体模板: 培养基
aeadditions:pattern.fluid:0, ME流体模板: 细菌
aeadditions:pattern.fluid:0, ME流体模板: 聚合菌
aeadditions:pattern.fluid:0, ME流体模板: 原生 DNA
aeadditions:pattern.fluid:0, ME流体模板: 细菌质粒
aeadditions:pattern.fluid:0, ME流体模板: 树液
aeadditions:pattern.fluid:0, ME流体模板: 树脂
aeadditions:pattern.fluid:0, ME流体模板: 胶乳
aeadditions:pattern.fluid:0, ME流体模板: 松节油
aeadditions:pattern.fluid:0, ME流体模板: 苹果汁
aeadditions:pattern.fluid:0, ME流体模板: 杏汁
aeadditions:pattern.fluid:0, ME流体模板: 香蕉汁
aeadditions:pattern.fluid:0, ME流体模板: 樱桃汁
aeadditions:pattern.fluid:0, ME流体模板: 接骨木莓汁
aeadditions:pattern.fluid:0, ME流体模板: 柠檬汁
aeadditions:pattern.fluid:0, ME流体模板: 青柠汁
aeadditions:pattern.fluid:0, ME流体模板: 橙汁
aeadditions:pattern.fluid:0, ME流体模板: 桃汁
aeadditions:pattern.fluid:0, ME流体模板: 李汁
aeadditions:pattern.fluid:0, ME流体模板: 胡萝卜汁
aeadditions:pattern.fluid:0, ME流体模板: 番茄汁
aeadditions:pattern.fluid:0, ME流体模板: 蔓越莓汁
aeadditions:pattern.fluid:0, ME流体模板: 葡萄柚汁
aeadditions:pattern.fluid:0, ME流体模板: 橄榄油
aeadditions:pattern.fluid:0, ME流体模板: 菠萝汁
aeadditions:pattern.fluid:0, ME流体模板: 梨汁
aeadditions:pattern.fluid:0, ME流体模板: 白葡萄汁
aeadditions:pattern.fluid:0, ME流体模板: 红葡萄汁
aeadditions:pattern.fluid:0, ME流体模板: 苹果酒
aeadditions:pattern.fluid:0, ME流体模板: 杏酒
aeadditions:pattern.fluid:0, ME流体模板: 香蕉酒
aeadditions:pattern.fluid:0, ME流体模板: 樱桃酒
aeadditions:pattern.fluid:0, ME流体模板: 接骨木果酒
aeadditions:pattern.fluid:0, ME流体模板: 桃子酒
aeadditions:pattern.fluid:0, ME流体模板: 梨酒
aeadditions:pattern.fluid:0, ME流体模板: 李子酒
aeadditions:pattern.fluid:0, ME流体模板: 胡萝卜酒
aeadditions:pattern.fluid:0, ME流体模板: 白酒
aeadditions:pattern.fluid:0, ME流体模板: 红酒
aeadditions:pattern.fluid:0, ME流体模板: 汽酒
aeadditions:pattern.fluid:0, ME流体模板: 龙舌兰酒
aeadditions:pattern.fluid:0, ME流体模板: 发酵土豆
aeadditions:pattern.fluid:0, ME流体模板: 柠檬酒
aeadditions:pattern.fluid:0, ME流体模板: 蔓越莓酒
aeadditions:pattern.fluid:0, ME流体模板: 菠萝酒
aeadditions:pattern.fluid:0, ME流体模板: 番茄酒
aeadditions:pattern.fluid:0, ME流体模板: 果酒
aeadditions:pattern.fluid:0, ME流体模板: 麦芽酒
aeadditions:pattern.fluid:0, ME流体模板: 拉格啤酒
aeadditions:pattern.fluid:0, ME流体模板: 小麦啤酒
aeadditions:pattern.fluid:0, ME流体模板: 黑麦啤酒
aeadditions:pattern.fluid:0, ME流体模板: 玉米啤酒
aeadditions:pattern.fluid:0, ME流体模板: 黑啤酒
aeadditions:pattern.fluid:0, ME流体模板: 发酵大麦浆
aeadditions:pattern.fluid:0, ME流体模板: 发酵小麦浆
aeadditions:pattern.fluid:0, ME流体模板: 发酵黑麦浆
aeadditions:pattern.fluid:0, ME流体模板: 发酵玉米浆
aeadditions:pattern.fluid:0, ME流体模板: 中性酒精
aeadditions:pattern.fluid:0, ME流体模板: 伏特加
aeadditions:pattern.fluid:0, ME流体模板: 白朗姆酒
aeadditions:pattern.fluid:0, ME流体模板: 黑朗姆酒
aeadditions:pattern.fluid:0, ME流体模板: 威士忌
aeadditions:pattern.fluid:0, ME流体模板: 波本威士忌
aeadditions:pattern.fluid:0, ME流体模板: 黑麦威士忌
aeadditions:pattern.fluid:0, ME流体模板: 小麦威士忌
aeadditions:pattern.fluid:0, ME流体模板: 加强葡萄酒
aeadditions:pattern.fluid:0, ME流体模板: 龙舌兰酒
aeadditions:pattern.fluid:0, ME流体模板: 白兰地
aeadditions:pattern.fluid:0, ME流体模板: 苹果白兰地
aeadditions:pattern.fluid:0, ME流体模板: 梨白兰地
aeadditions:pattern.fluid:0, ME流体模板: 杏子白兰地
aeadditions:pattern.fluid:0, ME流体模板: 李子白兰地
aeadditions:pattern.fluid:0, ME流体模板: 樱桃白兰地
aeadditions:pattern.fluid:0, ME流体模板: 接骨木莓白兰地
aeadditions:pattern.fluid:0, ME流体模板: 柑橘白兰地
aeadditions:pattern.fluid:0, ME流体模板: 水果白兰地
aeadditions:pattern.fluid:0, ME流体模板: 卡莎萨
aeadditions:pattern.fluid:0, ME流体模板: 金酒
aeadditions:pattern.fluid:0, ME流体模板: 苹果酒
aeadditions:pattern.fluid:0, ME流体模板: 梨酒
aeadditions:pattern.fluid:0, ME流体模板: 樱桃酒
aeadditions:pattern.fluid:0, ME流体模板: 接骨木莓酒
aeadditions:pattern.fluid:0, ME流体模板: 杏酒
aeadditions:pattern.fluid:0, ME流体模板: 水果酒
aeadditions:pattern.fluid:0, ME流体模板: 阿尔蒙利口酒
aeadditions:pattern.fluid:0, ME流体模板: 橙利口酒
aeadditions:pattern.fluid:0, ME流体模板: 香蕉利口酒
aeadditions:pattern.fluid:0, ME流体模板: 巧克力利口酒
aeadditions:pattern.fluid:0, ME流体模板: 薄荷利口酒
aeadditions:pattern.fluid:0, ME流体模板: 榛子利口酒
aeadditions:pattern.fluid:0, ME流体模板: 肉桂利口酒
aeadditions:pattern.fluid:0, ME流体模板: 咖啡利口酒
aeadditions:pattern.fluid:0, ME流体模板: 甜瓜利口酒
aeadditions:pattern.fluid:0, ME流体模板: 茴香利口酒
aeadditions:pattern.fluid:0, ME流体模板: 桃利口酒
aeadditions:pattern.fluid:0, ME流体模板: 柠檬利口酒
aeadditions:pattern.fluid:0, ME流体模板: 草本利口酒
aeadditions:pattern.fluid:0, ME流体模板: 樱桃利口酒
aeadditions:pattern.fluid:0, ME流体模板: 黑加仑利口酒
aeadditions:pattern.fluid:0, ME流体模板: 黑莓利口酒
aeadditions:pattern.fluid:0, ME流体模板: 覆盆子利口酒
aeadditions:pattern.fluid:0, ME流体模板: 熔融血青铜
aeadditions:pattern.fluid:0, ME流体模板: 灵魂原油
aeadditions:pattern.fluid:0, ME流体模板: 矮人燃油
aeadditions:pattern.fluid:0, ME流体模板: 矮人燃气
aeadditions:pattern.fluid:0, ME流体模板: 熔融黎明石
aeadditions:pattern.fluid:0, ME流体模板: 炼金红石浆液
aeadditions:pattern.fluid:0, ME流体模板: 二氧化碳
aeadditions:pattern.fluid:0, ME流体模板: 营养液
aeadditions:pattern.fluid:0, ME流体模板: 巫水
aeadditions:pattern.fluid:0, ME流体模板: 原油
aeadditions:pattern.fluid:0, ME流体模板: 汽油
aeadditions:pattern.fluid:0, ME流体模板: 氧
aeadditions:pattern.fluid:0, ME流体模板: 氢
aeadditions:pattern.fluid:0, ME流体模板: 菌泥
aeadditions:pattern.fluid:0, ME流体模板: 甲烷
aeadditions:pattern.fluid:0, ME流体模板: 大气
aeadditions:pattern.fluid:0, ME流体模板: 液态甲烷
aeadditions:pattern.fluid:0, ME流体模板: 液氮
aeadditions:pattern.fluid:0, ME流体模板: 氮
aeadditions:pattern.fluid:0, ME流体模板: 氩气
aeadditions:pattern.fluid:0, ME流体模板: 液氩
aeadditions:pattern.fluid:0, ME流体模板: 氦
aeadditions:pattern.fluid:0, ME流体模板: 硫酸
aeadditions:pattern.fluid:0, ME流体模板: 杂酚油
aeadditions:pattern.fluid:0, ME流体模板: 植物油
aeadditions:pattern.fluid:0, ME流体模板: 乙醇
aeadditions:pattern.fluid:0, ME流体模板: 生物柴油
aeadditions:pattern.fluid:0, ME流体模板: 液态混凝土
aeadditions:pattern.fluid:0, ME流体模板: 药水
aeadditions:pattern.fluid:0, ME流体模板: 熔融铀
aeadditions:pattern.fluid:0, ME流体模板: 熔融康铜
aeadditions:pattern.fluid:0, ME流体模板: 柴油
aeadditions:pattern.fluid:0, ME流体模板: 润滑油
aeadditions:pattern.fluid:0, ME流体模板: 汽油
aeadditions:pattern.fluid:0, ME流体模板: 凝固汽油
aeadditions:pattern.fluid:0, ME流体模板: 精华液
aeadditions:pattern.fluid:0, ME流体模板: 肉汤
aeadditions:pattern.fluid:0, ME流体模板: 胶乳
aeadditions:pattern.fluid:0, ME流体模板: 污水
aeadditions:pattern.fluid:0, ME流体模板: 淤泥
aeadditions:pattern.fluid:0, ME流体模板: 生物燃油
aeadditions:pattern.fluid:0, ME流体模板: 粉红粘液
aeadditions:pattern.fluid:0, ME流体模板: 蛋白质
aeadditions:pattern.fluid:0, ME流体模板: 生矿物肉汤
aeadditions:pattern.fluid:0, ME流体模板: 发酵矿物肉汤
aeadditions:pattern.fluid:0, ME流体模板: 门瑞欧树脂
aeadditions:pattern.fluid:0, ME流体模板: 紫颂果汁
aeadditions:pattern.fluid:0, ME流体模板: 氘
aeadditions:pattern.fluid:0, ME流体模板: 氚
aeadditions:pattern.fluid:0, ME流体模板: 氦-3
aeadditions:pattern.fluid:0, ME流体模板: 熔融硼-10
aeadditions:pattern.fluid:0, ME流体模板: 熔融硼-11
aeadditions:pattern.fluid:0, ME流体模板: 熔融锂-6
aeadditions:pattern.fluid:0, ME流体模板: 熔融锂-7
aeadditions:pattern.fluid:0, ME流体模板: 熔融硼铁合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融高强合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融硬碳合金
aeadditions:pattern.fluid:0, ME流体模板: 液态煤炭
aeadditions:pattern.fluid:0, ME流体模板: 熔融铍
aeadditions:pattern.fluid:0, ME流体模板: 熔融锆
aeadditions:pattern.fluid:0, ME流体模板: 熔融二氧化锰
aeadditions:pattern.fluid:0, ME流体模板: 熔融硫
aeadditions:pattern.fluid:0, ME流体模板: 液氦
aeadditions:pattern.fluid:0, ME流体模板: 液氮
aeadditions:pattern.fluid:0, ME流体模板: 重水
aeadditions:pattern.fluid:0, ME流体模板: 熔融铅铂合金
aeadditions:pattern.fluid:0, ME流体模板: 熔融末影
aeadditions:pattern.fluid:0, ME流体模板: 极寒之凛冰
aeadditions:pattern.fluid:0, ME流体模板: 等离子体
aeadditions:pattern.fluid:0, ME流体模板: 甲醇
aeadditions:pattern.fluid:0, ME流体模板: 抗辐宁流体
aeadditions:pattern.fluid:0, ME流体模板: 缓效抗辐宁流体
aeadditions:pattern.fluid:0, ME流体模板: 注红石乙醇
aeadditions:pattern.fluid:0, ME流体模板: 氟
aeadditions:pattern.fluid:0, ME流体模板: 二氧化碳
aeadditions:pattern.fluid:0, ME流体模板: 一氧化碳
aeadditions:pattern.fluid:0, ME流体模板: 乙烯
aeadditions:pattern.fluid:0, ME流体模板: 氟甲烷
aeadditions:pattern.fluid:0, ME流体模板: 氨
aeadditions:pattern.fluid:0, ME流体模板: 二氟化氧
aeadditions:pattern.fluid:0, ME流体模板: 乙硼烷
aeadditions:pattern.fluid:0, ME流体模板: 二氧化硫
aeadditions:pattern.fluid:0, ME流体模板: 三氧化硫
aeadditions:pattern.fluid:0, ME流体模板: 氢氟酸
aeadditions:pattern.fluid:0, ME流体模板: 硼酸
aeadditions:pattern.fluid:0, ME流体模板: 硫酸
aeadditions:pattern.fluid:0, ME流体模板: 氮化硼溶液
aeadditions:pattern.fluid:0, ME流体模板: 氟石溶液
aeadditions:pattern.fluid:0, ME流体模板: 硫酸钙溶液
aeadditions:pattern.fluid:0, ME流体模板: 氟化钠溶液
aeadditions:pattern.fluid:0, ME流体模板: 氟化钾溶液
aeadditions:pattern.fluid:0, ME流体模板: 氢氧化钠溶液
aeadditions:pattern.fluid:0, ME流体模板: 氢氧化钾溶液
aeadditions:pattern.fluid:0, ME流体模板: 硼砂溶液
aeadditions:pattern.fluid:0, ME流体模板: 辐照硼砂溶液
aeadditions:pattern.fluid:0, ME流体模板: 堆芯熔融物
aeadditions:pattern.fluid:0, ME流体模板: 泥状冰
aeadditions:pattern.fluid:0, ME流体模板: 可可浆
aeadditions:pattern.fluid:0, ME流体模板: 可可脂
aeadditions:pattern.fluid:0, ME流体模板: 熔化无糖巧克力
aeadditions:pattern.fluid:0, ME流体模板: 熔化黑巧克力
aeadditions:pattern.fluid:0, ME流体模板: 熔化牛奶巧克力
aeadditions:pattern.fluid:0, ME流体模板: 糖液
aeadditions:pattern.fluid:0, ME流体模板: 熔融明胶
aeadditions:pattern.fluid:0, ME流体模板: 水合明胶
aeadditions:pattern.fluid:0, ME流体模板: 溶糖丝
aeadditions:pattern.fluid:0, ME流体模板: 熔融氟化锂
aeadditions:pattern.fluid:0, ME流体模板: 熔融氟化铍
aeadditions:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐混合物
aeadditions:pattern.fluid:0, ME流体模板: 熔融氢氧化钠
aeadditions:pattern.fluid:0, ME流体模板: 熔融氢氧化钾
aeadditions:pattern.fluid:0, ME流体模板: 高压蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 废蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 低压蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 低质蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 预热水
aeadditions:pattern.fluid:0, ME流体模板: 冷凝水
aeadditions:pattern.fluid:0, ME流体模板: 熔融钠
aeadditions:pattern.fluid:0, ME流体模板: 熔融钾
aeadditions:pattern.fluid:0, ME流体模板: 共晶钠钾合金
aeadditions:pattern.fluid:0, ME流体模板: 热共晶钠钾合金
aeadditions:pattern.fluid:0, ME流体模板: 应急冷却液
aeadditions:pattern.fluid:0, ME流体模板: 高温应急冷却液
aeadditions:pattern.fluid:0, ME流体模板: 砷蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 熔融砷化硼
aeadditions:pattern.fluid:0, ME流体模板: 碳化硅蒸汽
aeadditions:pattern.fluid:0, ME流体模板: 熔融银铝
aeadditions:pattern.fluid:0, ME流体模板: 熔融氧化铝
aeadditions:pattern.fluid:0, ME流体模板: 熔融锶-90
aeadditions:pattern.fluid:0, ME流体模板: 熔融钼
aeadditions:pattern.fluid:0, ME流体模板: 熔融钌-106
aeadditions:pattern.fluid:0, ME流体模板: 熔融铯-137
aeadditions:pattern.fluid:0, ME流体模板: 熔融钷-147
aeadditions:pattern.fluid:0, ME流体模板: 熔融铕-155
aeadditions:pattern.fluid:0, ME流体模板: 熔融钍
aeadditions:pattern.fluid:0, ME流体模板: 熔融铀-233
aeadditions:pattern.fluid:0, ME流体模板: 熔融铀-235
aeadditions:pattern.fluid:0, ME流体模板: 熔融铀-238
aeadditions:pattern.fluid:0, ME流体模板: 熔融镎-236
aeadditions:pattern.fluid:0, ME流体模板: 熔融镎-237
aeadditions:pattern.fluid:0, ME流体模板: 熔融钚-238
aeadditions:pattern.fluid:0, ME流体模板: 熔融钚-239
aeadditions:pattern.fluid:0, ME流体模板: 熔融钚-241
aeadditions:pattern.fluid:0, ME流体模板: 熔融钚-242
aeadditions:pattern.fluid:0, ME流体模板: 熔融镅-241
aeadditions:pattern.fluid:0, ME流体模板: 熔融镅-242
aeadditions:pattern.fluid:0, ME流体模板: 熔融镅-243
aeadditions:pattern.fluid:0, ME流体模板: 熔融锔-243
aeadditions:pattern.fluid:0, ME流体模板: 熔融锔-245
aeadditions:pattern.fluid:0, ME流体模板: 熔融锔-246
aeadditions:pattern.fluid:0, ME流体模板: 熔融锔-247
aeadditions:pattern.fluid:0, ME流体模板: 熔融锫-247
aeadditions:pattern.fluid:0, ME流体模板: 熔融锫-248
aeadditions:pattern.fluid:0, ME流体模板: 熔融锎-249
aeadditions:pattern.fluid:0, ME流体模板: 熔融锎-250
aeadditions:pattern.fluid:0, ME流体模板: 熔融锎-251
aeadditions:pattern.fluid:0, ME流体模板: 熔融锎-252
aeadditions:pattern.fluid:0, ME流体模板: 熔融钍-增殖铀
aeadditions:pattern.fluid:0, ME流体模板: 熔融钍-增殖铀 氟化物
aeadditions:pattern.fluid:0, ME流体模板: 熔融钍-增殖铀 氟化物燃料氟锂铍盐溶液
aeadditions:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-233
aeadditions:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-233 氟化物
aeadditions:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-233 氟化物燃料氟锂铍盐溶液
aeadditions:pattern.fluid:0, ME流体模板: 熔融高浓缩铀-233
aeadditions:pattern.fluid:0, ME流体模板: 熔融高浓缩铀-233 氟化物
aeadditions:pattern.fluid:0, ME流体模板: 熔融高浓缩铀-233 氟化物燃料氟锂铍盐溶液
aeadditions:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-235
aeadditions:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-235 氟化物
aeadditions:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-235 氟化物燃料氟锂铍盐溶液
